OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
2018-079AG,ATLAS 5 CENTAUR DEB,44670,US,787.26,12.57,35022,8707,LARGE,0,10/17/18,
2018-079AF,ATLAS 5 CENTAUR DEB,44669,US,795.86,11.38,35558,8582,,0,10/17/18,
2018-079AE,ATLAS 5 CENTAUR DEB,44668,US,729.32,12.98,32657,8266,,0,10/17/18,
2018-079AD,ATLAS 5 CENTAUR DEB,44667,US,754.59,12.87,33759,8397,,0,10/17/18,
2018-079AC,ATLAS 5 CENTAUR DEB,44666,US,755.2,12.4,33356,8830,,0,10/17/18,
2018-079AB,ATLAS 5 CENTAUR DEB,44665,US,853.37,10.22,37426,9423,,0,10/17/18,
2018-079AA,ATLAS 5 CENTAUR DEB,44664,US,850.39,10.23,38608,8102,,0,10/17/18,
2018-079Z,ATLAS 5 CENTAUR DEB,44663,US,771.98,12.33,34758,8237,,0,10/17/18,
2018-079Y,ATLAS 5 CENTAUR DEB,44662,US,779.18,12.65,34871,8471,,0,10/17/18,
2018-079X,ATLAS 5 CENTAUR DEB,44661,US,834.04,11.81,36771,9174,,0,10/17/18,
2018-079W,ATLAS 5 CENTAUR DEB,44660,US,778.23,12.5,35340,7956,,0,10/17/18,
2018-079V,ATLAS 5 CENTAUR DEB,44659,US,755.63,12.89,33576,8630,,0,10/17/18,
2018-079U,ATLAS 5 CENTAUR DEB,44658,US,792.35,13.04,35379,8593,,0,10/17/18,
2018-079T,ATLAS 5 CENTAUR DEB,44657,US,757.22,11.91,35035,7248,LARGE,0,10/17/18,
2018-079S,ATLAS 5 CENTAUR DEB,44656,US,785.62,13.12,34983,8667,,0,10/17/18,
2018-079R,ATLAS 5 CENTAUR DEB,44655,US,783.34,13.27,35114,8427,,0,10/17/18,
2018-079Q,ATLAS 5 CENTAUR DEB,44654,US,796.78,12.85,35494,8689,,0,10/17/18,
2018-079P,ATLAS 5 CENTAUR DEB,44653,US,717.61,13.12,32392,7955,,0,10/17/18,
2018-079N,ATLAS 5 CENTAUR DEB,44652,US,771.96,12.32,34355,8639,,0,10/17/18,
2018-079M,ATLAS 5 CENTAUR DEB,44651,US,785.61,12.6,35039,8611,,0,10/17/18,
2018-079L,ATLAS 5 CENTAUR DEB,44650,US,756.19,12.39,33362,8871,,0,10/17/18,
2018-079K,ATLAS 5 CENTAUR DEB,44649,US,782.69,12.62,35142,8368,,0,10/17/18,
2018-079J,ATLAS 5 CENTAUR DEB,44648,US,748.54,12.56,33135,8726,,0,10/17/18,
2018-079H,ATLAS 5 CENTAUR DEB,44647,US,765.74,12.86,34168,8527,,0,10/17/18,
2018-079G,ATLAS 5 CENTAUR DEB,44646,US,774.19,13.21,34793,8309,,0,10/17/18,
2018-079F,ATLAS 5 CENTAUR DEB,44645,US,758.66,12.86,33950,8403,,0,10/17/18,
2018-079E,ATLAS 5 CENTAUR DEB,44644,US,742.04,12.48,33048,8496,MEDIUM,0,10/17/18,
2018-079D,ATLAS 5 CENTAUR DEB,44643,US,791.16,13.3,35513,8402,,0,10/17/18,
2018-079C,ATLAS 5 CENTAUR DEB,44642,US,780.52,12.55,35014,8393,LARGE,0,10/17/18,
2019-039M,COSMOS 2535 DEB,44641,CIS,95.38,97.63,554,520,SMALL,0,7/10/19,
2019-039L,COSMOS 2535 DEB,44640,CIS,97.52,97.72,685,596,SMALL,0,7/10/19,
2019-070A,TJS-4,44637,PRC,1436.1,0.04,35790,35783,LARGE,0,10/17/19,
2019-069C,ELECTRON KICK STAGE R/B,44636,US,101.09,87.89,1141,480,MEDIUM,0,10/17/19,
2019-069A,PALISADE,44634,US,109.77,87.89,1224,1208,MEDIUM,0,10/17/19,
2019-039K,COSMOS 2535 DEB,44633,CIS,97.33,97.7,669,594,SMALL,0,7/10/19,
2019-039J,COSMOS 2535 DEB,44632,CIS,95.81,97.59,569,547,SMALL,0,7/10/19,
2019-039H,COSMOS 2535 DEB,44631,CIS,95.83,97.6,576,542,SMALL,0,7/10/19,
2019-068B,PEGASUS R/B,44629,US,95.97,26.99,575,556,LARGE,0,10/11/19,
2019-068A,ICON,44628,US,95.92,26.98,574,552,LARGE,0,10/11/19,
2019-067D,BREEZE-M DEB (TANK),44627,CIS,333.39,50.38,18774,324,LARGE,0,10/9/19,
2019-067C,BREEZE-M R/B,44626,CIS,1534.34,18.6,66742,8635,LARGE,0,10/9/19,
2019-067B,MEV-1,44625,US,1436.13,0.06,35791,35783,LARGE,0,10/9/19,
2019-067A,EUTE 5W B,44624,EUTE,1436.08,0.07,35800,35773,LARGE,0,10/9/19,
2019-066B,CZ-4C R/B,44623,PRC,93.12,97.83,473,382,LARGE,0,10/4/19,
2019-066A,GAOFEN 10R,44622,PRC,97.15,97.98,626,619,LARGE,0,10/4/19,
2019-039F,VOLGA DEB,44621,CIS,96.51,97.64,597,586,SMALL,0,7/10/19,
2018-048F,CZ-2D DEB,44619,PRC,96.36,98.28,594,574,SMALL,0,6/2/18,
2018-034K,CZ-4C DEB,44618,PRC,107.3,63.47,1258,945,SMALL,0,4/10/18,
2018-034J,CZ-4C DEB,44617,PRC,107.38,63.4,1258,954,SMALL,0,4/10/18,
2018-031K,CZ-4C DEB,44616,PRC,96.71,97.84,605,597,SMALL,0,3/31/18,
2017-072E,CZ-4C DEB,44614,PRC,104.33,98.71,1133,794,SMALL,0,11/14/17,
2017-072D,CZ-4C DEB,44613,PRC,104.39,98.56,1136,796,SMALL,0,11/14/17,
2017-060E,CZ-2D DEB,44612,PRC,96.81,97.6,615,597,SMALL,0,10/9/17,
2017-060D,CZ-2D DEB,44611,PRC,96.83,98.16,630,583,SMALL,0,10/9/17,
2017-060C,CZ-2D DEB,44610,PRC,96.18,98.24,590,561,SMALL,0,10/9/17,
2017-060B,CZ-2D DEB,44609,PRC,96.5,97.58,617,565,SMALL,0,10/9/17,
2016-068G,CZ-2D DEB,44607,PRC,103.16,98.45,1058,759,SMALL,0,11/11/16,
2016-068F,CZ-2D DEB,44606,PRC,103.45,98.43,1086,757,SMALL,0,11/11/16,
2016-068E,CZ-2D DEB,44605,PRC,103.72,98.45,1103,766,SMALL,0,11/11/16,
2016-068C,CZ-2D DEB,44603,PRC,103.35,98.54,1075,759,SMALL,0,11/11/16,
2015-047B,GAOFEN 9 DEB,44600,PRC,99.08,98.12,836,594,SMALL,0,9/14/15,
2013-065H,CZ-4C DEB,44598,PRC,107.17,100.38,1201,991,SMALL,0,11/20/13,
2011-021D,BREEZE-M DEB,44596,CIS,745.55,15.77,34259,7457,SMALL,0,5/20/11,
2008-053M,CZ-4B DEB,44593,PRC,95.7,97.85,567,538,SMALL,0,10/25/08,
2008-026G,CZ-4B DEB,44592,PRC,99.82,98.93,800,700,SMALL,0,5/27/08,
2007-011D,CZ-3A DEB,44591,PRC,371.74,55.08,20808,687,SMALL,0,4/13/07,
2007-011C,CZ-3A DEB,44590,PRC,186.82,52.76,8561,333,MEDIUM,0,4/13/07,
1999-057TB,CZ-4B DEB,44589,PRC,97.61,98.82,703,586,SMALL,0,10/14/99,
1999-027E,SL-12 DEB,44588,CIS,986.01,6.28,37383,15492,,0,5/20/99,
1994-082G,LUCH DEB,44582,CIS,1430.05,14.65,35733,35604,SMALL,0,12/16/94,
1993-038H,SL-14 DEB,44575,CIS,114.75,82.59,1481,1408,SMALL,0,6/24/93,
1992-093LW,SL-16 DEB,44574,CIS,99.91,71.12,825,683,SMALL,0,12/25/92,
1992-060J,ARIANE 44LP DEB,44573,FR,646.1,6.37,36099,658,MEDIUM,0,9/10/92,
1987-096G,COSMOS 1897 DEB,44572,CIS,1433.05,11.65,35832,35621,LARGE,0,11/26/87,
1985-066K,SCOUT G-1 DEB,44571,US,107.34,90.17,1222,986,SMALL,0,8/3/85,
1985-066J,SCOUT G-1 DEB,44570,US,107.67,90.18,1236,1002,SMALL,0,8/3/85,
1985-064F,COSMOS 1670 DEB,44569,CIS,100.56,64.91,819,751,SMALL,0,8/1/85,
1977-088D,COSMOS 952 DEB,44567,CIS,103.95,64.93,985,905,SMALL,0,9/16/77,
1974-029E,COSMOS 651 DEB,44566,CIS,103.02,64.97,917,886,SMALL,0,5/15/74,
1973-081E,TRANSIT 20 DEB,44565,US,104.81,89.84,1093,878,MEDIUM,0,10/30/73,
1970-025TM,THORAD AGENA D DEB,44564,US,101.78,99.97,897,788,SMALL,0,4/8/70,
2010-041AJ,SL-12 DEB,44563,CIS,325.17,66.06,18176,396,SMALL,0,9/2/10,
2010-041AH,SL-12 DEB,44562,CIS,336.62,65.68,18927,375,SMALL,0,9/2/10,
2010-041AG,SL-12 DEB,44561,CIS,340.94,65.49,19131,445,SMALL,0,9/2/10,
2010-041AF,SL-12 DEB,44560,CIS,315.22,65.28,17416,512,MEDIUM,0,9/2/10,
2010-041AE,SL-12 DEB,44559,CIS,211.58,64.89,10481,286,SMALL,0,9/2/10,
2010-041AD,SL-12 DEB,44558,CIS,338.6,65.55,18976,453,SMALL,0,9/2/10,
2010-041AC,SL-12 DEB,44557,CIS,338.31,65.54,18871,539,SMALL,0,9/2/10,
2010-041AB,SL-12 DEB,44556,CIS,339.69,65.22,19044,453,SMALL,0,9/2/10,
2010-041AA,SL-12 DEB,44555,CIS,342.82,65.41,19377,319,SMALL,0,9/2/10,
2010-041Z,SL-12 DEB,44554,CIS,343.58,65.16,19168,575,SMALL,0,9/2/10,
2019-065B,FREGAT R/B,44553,CIS,714.32,63.36,37667,2516,LARGE,0,9/26/19,
2019-065A,COSMOS 2541,44552,CIS,717.77,62.75,37559,2795,LARGE,0,9/26/19,
2019-063C,CZ-2D DEB,44549,PRC,100.08,98.38,792,733,SMALL,0,9/25/19,
2019-063B,CZ-2D R/B,44548,PRC,99.98,98.27,763,752,LARGE,0,9/25/19,
2019-063A,YUNHAI 1-02,44547,PRC,100.48,98.43,786,776,LARGE,0,9/25/19,
2019-061C,YZ-1 R/B,44544,PRC,798.08,54.48,22217,22029,LARGE,0,9/22/19,
2019-061B,BEIDOU 3M24,44543,PRC,773.24,54.42,21544,21512,LARGE,0,9/22/19,
2019-061A,BEIDOU 3M23,44542,PRC,773.24,54.42,21554,21503,LARGE,0,9/22/19,
2010-041Y,SL-12 DEB,44541,CIS,313.93,65.43,17311,534,SMALL,0,9/2/10,
2010-041X,SL-12 DEB,44540,CIS,339.51,64.59,19164,322,SMALL,0,9/2/10,
2019-060F,ZHUHAI-1 03E,44539,PRC,94,97.51,483,457,MEDIUM,0,9/19/19,
2019-060E,ZHUHAI-1 03D,44538,PRC,94.45,97.48,501,483,MEDIUM,0,9/19/19,
2019-060D,ZHUHAI-1 03C,44537,PRC,93.74,97.52,468,446,MEDIUM,0,9/19/19,
2019-060C,ZHUHAI-1 03B,44536,PRC,94.17,97.5,488,469,MEDIUM,0,9/19/19,
2019-060A,ZHUHAI-1 03A,44534,PRC,93.41,97.51,449,434,MEDIUM,0,9/19/19,
2019-059D,CZ-4B R/B,44531,PRC,95.67,98.69,659,443,LARGE,0,9/12/19,
2019-059C,TAURUS-1,44530,PRC,98.58,98.59,698,683,MEDIUM,0,9/12/19,
2019-059B,BNU-1,44529,PRC,99.5,98.55,743,726,MEDIUM,0,9/12/19,
2019-059A,ZY-1 02D,44528,PRC,100.32,98.39,775,773,LARGE,0,9/12/19,
2010-057BM,CZ-3C DEB,44527,PRC,643.72,20.06,36070,566,MEDIUM,0,10/31/10,
2010-057BL,CZ-3C DEB,44526,PRC,578.73,21.91,32768,485,MEDIUM,0,10/31/10,
1989-061BX,USA 40 R/B DEB,44524,US,157.04,57.03,6080,448,SMALL,0,8/8/89,
1989-061BW,USA 40 R/B DEB,44523,US,167.58,57.01,6855,526,SMALL,0,8/8/89,
2019-058B,KX-09,44520,PRC,96.38,97.79,594,577,MEDIUM,0,8/30/19,
2019-058A,XAIOXIANG-1 07,44519,PRC,92.7,97.75,409,404,MEDIUM,0,8/30/19,
2019-057B,BREEZE-KM R/B,44518,CIS,101.04,99.1,952,664,LARGE,0,8/30/19,
2019-057A,COSMOS 2540,44517,CIS,103.9,99.23,954,932,LARGE,0,8/30/19,
1992-052M,ARIANE 42P DEB,44514,FR,111.29,65.78,1491,1081,SMALL,0,8/10/92,
1992-052L,ARIANE 42P DEB,44513,FR,112.6,66.04,1399,1293,SMALL,0,8/10/92,
1992-052K,ARIANE 42P DEB,44512,FR,112.09,65.91,1528,1117,SMALL,0,8/10/92,
1992-052J,ARIANE 42P DEB,44511,FR,112.2,66.07,1380,1276,SMALL,0,8/10/92,
1992-052H,ARIANE 42P DEB,44510,FR,112.45,66.06,1412,1266,SMALL,0,8/10/92,
1992-052G,ARIANE 42P DEB,44509,FR,112.21,66.08,1390,1266,SMALL,0,8/10/92,
1992-052F,ARIANE 42P DEB,44508,FR,113.28,66.04,1681,1073,SMALL,0,8/10/92,
1992-052E,ARIANE 42P DEB,44507,FR,111.93,66.01,1433,1198,SMALL,0,8/10/92,
2019-056A,NAVSTAR 78 (USA 293),44506,US,718,55.82,20312,20054,LARGE,0,8/22/19,
2019-054E,GLOBAL-4,44499,US,93.4,45.01,443,439,MEDIUM,0,8/19/19,
2019-054D,PEARL WHITE 2,44498,US,92.42,45,400,386,MEDIUM,0,8/19/19,
2019-054C,PEARL WHITE 1,44497,US,93.09,45.01,432,419,MEDIUM,0,8/19/19,
2019-054B,ELECTRON KICK STAGE R/B,44496,US,92.26,45,395,376,MEDIUM,0,8/19/19,
2019-054A,BRO-1,44495,FR,94.01,45.01,473,468,SMALL,0,8/19/19,
2019-053A,CHINASAT 18,44493,PRC,451.86,28.58,26086,170,LARGE,0,8/19/19,
2019-052B,OBJECT B,44487,PRC,92.41,97.39,397,388,MEDIUM,0,8/17/19,
2019-052A,OBJECT A,44486,PRC,93.48,97.39,452,438,MEDIUM,0,8/17/19,
2019-051C,ATLAS 5 CENTAUR R/B,44483,US,903.61,7.14,35148,14017,LARGE,0,8/8/19,
2019-051A,AEHF 5 (USA 292),44481,US,1436.16,2.36,36028,35548,LARGE,0,8/8/19,
2019-050B,FALCON 9 R/B,44480,US,370.79,26.07,21260,178,LARGE,0,8/6/19,
2019-050A,AMOS 17,44479,ISRA,1436.1,0.01,35795,35778,LARGE,0,8/6/19,
2019-049D,ARIANE 5 DEB (SYLDA),44478,FR,206.82,4.33,10187,227,LARGE,0,8/6/19,
2019-049C,ARIANE 5 R/B,44477,FR,502.27,4.35,28926,179,LARGE,0,8/6/19,
2019-049B,INTELSAT 39,44476,ITSO,1436.12,0.02,35790,35784,LARGE,0,8/6/19,
2019-049A,EDRS-C,44475,ESA,1436.11,0.07,35790,35784,LARGE,0,8/6/19,
2019-048C,BREEZE-M DEB (TANK),44459,CIS,96.58,47.74,1039,151,LARGE,0,8/5/19,
2019-048B,BREEZE-M R/B,44458,CIS,1594.98,5.29,42080,35604,,0,8/5/19,
2019-048A,COSMOS 2539,44457,CIS,1436.08,0.03,35790,35782,LARGE,0,8/5/19,
2019-046B,FREGAT R/B,44454,CIS,719.22,62.75,38742,1684,LARGE,0,7/30/19,
2019-046A,MERIDIAN 8,44453,CIS,717.87,62.74,38347,2012,LARGE,0,7/30/19,
2019-045D,CZ-2C R/B,44452,PRC,92.85,34.96,443,386,LARGE,0,7/26/19,
2019-045C,YAOGAN-30 Q,44451,PRC,96.14,34.99,574,573,LARGE,0,7/26/19,
2019-045B,YAOGAN-30 P,44450,PRC,96.14,34.99,579,568,LARGE,0,7/26/19,
2019-045A,YAOGAN-30 N,44449,PRC,96.14,34.99,577,571,LARGE,0,7/26/19,
2019-042A,CHANDRAYAAN 2,44441,IND,,,,,LARGE,0,7/22/19,SELENOCENTRIC ORBIT (MOON)
1999-017H,USA 142 DEB,44436,US,635.13,29.33,35541,654,MEDIUM,0,4/9/99,
1981-038H,TITAN 34B DEB,44434,US,436.34,63.1,25089,268,MEDIUM,0,4/24/81,
2019-040B,BLOCK DM-SL R/B,44433,CIS,,,,,LARGE,0,7/13/19,HELIOCENTRIC ORBIT (SUN)
2019-040A,SPEKTR RG,44432,CIS,,,,,,0,7/13/19,HELIOCENTRIC ORBIT (SUN)
2019-039E,VOLGA R/B,44425,CIS,92.4,97.45,400,384,LARGE,0,7/10/19,
2019-039D,COSMOS 2538,44424,CIS,95.26,97.65,567,496,MEDIUM,0,7/10/19,
2019-039A,COSMOS 2535,44421,CIS,96.66,97.64,604,594,LARGE,0,7/10/19,
2019-038AE,SOCRAT,44414,CIS,92.65,97.71,410,399,MEDIUM,0,7/5/19,
2019-038Y,MOMENTUS-X1,44408,US,93.83,97.72,471,453,MEDIUM,0,7/5/19,
2019-038W,LUCKY-7,44406,CZE,90.21,97.68,290,280,SMALL,0,7/5/19,
2019-038Q,SONATE,44400,GER,92.94,97.71,426,412,SMALL,0,7/5/19,
2019-038P,DOT-1,44399,UK,91.67,97.7,361,351,MEDIUM,0,7/5/19,
2019-038K,OBJECT K,44395,TBD,92.87,97.71,422,408,MEDIUM,0,7/5/19,
2019-038D,ICEYE-X4,44390,FIN,95.06,97.9,534,509,MEDIUM,0,7/5/19,
2019-038C,ICEYE-X5,44389,FIN,94.58,97.92,508,488,LARGE,0,7/5/19,
2019-038A,METEOR M2-2,44387,CIS,101.12,98.85,813,811,LARGE,0,7/5/19,
1991-076Q,USA 72 DEB,44363,US,259.62,63.37,11732,2474,,0,11/8/91,
1988-077V,TITAN 34D TRANSTAGE DEB,44362,US,599.12,26.77,33988,339,MEDIUM,0,9/2/88,
2019-036V,FORMOSAT7-5/COSMIC2-5,44358,TWN,95.54,24,545,544,LARGE,0,6/25/19,
2019-036Q,FORMOSAT7-6/COSMIC2-6,44353,TWN,95.54,24,545,544,LARGE,0,6/25/19,
2019-036N,FORMOSAT7-2/COSMIC2-2,44351,TWN,95.54,24,546,544,LARGE,0,6/25/19,
2019-036M,FORMOSAT7-4/COSMIC2-4,44350,TWN,95.54,24,546,544,LARGE,0,6/25/19,
2019-036L,FORMOSAT7-1/COSMIC2-1,44349,TWN,95.54,24,546,544,LARGE,0,6/25/19,
2019-036G,FALCON HEAVY R/B,44345,US,306.86,42.23,11935,5449,LARGE,0,6/25/19,
2019-036F,DSX,44344,US,316.92,42.19,12047,5992,LARGE,0,6/25/19,
2019-036E,FORMOSAT7-3/COSMIC2-3,44343,TWN,95.54,24,545,544,LARGE,0,6/25/19,
2019-036C,OTB,44341,US,98.95,24,717,701,LARGE,0,6/25/19,
2019-036B,NPSAT1,44340,US,98.24,24,681,668,MEDIUM,0,6/25/19,
2019-036A,PROX-1,44339,US,97.74,24,656,645,MEDIUM,0,6/25/19,
2019-035A,BEIDOU 3 IGSO-2,44337,PRC,1436.42,55.19,35940,35646,LARGE,0,6/24/19,
2019-034D,ARIANE 5 DEB (SYLDA),44336,FR,298.96,5.97,16659,205,LARGE,0,6/20/19,
2019-034C,ARIANE 5 R/B,44335,FR,574.06,5.45,32745,260,LARGE,0,6/20/19,
2019-034B,EUTE 7C,44334,EUTE,1436.12,0.07,35800,35774,LARGE,0,6/20/19,
2019-034A,AT&T T-16,44333,US,1436.14,0.01,35792,35783,LARGE,0,6/20/19,
2019-033C,RCM 2,44324,CA,96.48,97.76,591,589,LARGE,0,6/12/19,
2019-033B,RCM 3,44323,CA,96.48,97.76,591,589,LARGE,0,6/12/19,
2019-033A,RCM 1,44322,CA,96.48,97.76,591,589,LARGE,0,6/12/19,
1981-038G,TITAN 34B DEB,44321,US,417.61,63.01,23969,289,MEDIUM,0,4/24/81,
2019-032G,OBJECT G,44316,PRC,95.24,44.98,539,521,MEDIUM,0,6/5/19,
2019-032F,OBJECT F,44315,PRC,94.37,44.98,495,480,MEDIUM,0,6/5/19,
2019-032E,OBJECT E,44314,PRC,94.84,44.98,518,503,MEDIUM,0,6/5/19,
2019-032D,OBJECT D,44313,PRC,94.01,44.99,479,463,SMALL,0,6/5/19,
2019-032C,OBJECT C,44312,PRC,94.91,44.98,521,508,MEDIUM,0,6/5/19,
2019-032B,OBJECT B,44311,PRC,94.82,44.97,516,503,MEDIUM,0,6/5/19,
2019-032A,OBJECT A,44310,PRC,95.21,44.98,534,523,MEDIUM,0,6/5/19,
2019-031C,BREEZE-M DEB (TANK),44309,CIS,309.11,49.5,17256,276,LARGE,0,5/30/19,
2019-031B,BREEZE-M R/B,44308,CIS,718.17,18.45,34488,5886,LARGE,0,5/30/19,
2019-031A,YAMAL 601,44307,CIS,1436.1,0.02,35796,35777,LARGE,0,5/30/19,
1991-076P,USA 76 DEB,44302,US,260.65,63.32,11695,2582,,0,11/8/91,
2019-030B,FREGAT R/B,44300,CIS,688.9,64.3,19653,19268,LARGE,0,5/27/19,
2019-030A,COSMOS 2534 (GLONASS),44299,CIS,675.73,64.37,19154,19105,LARGE,0,5/27/19,
2019-028B,PSLV R/B,44234,IND,93.37,37.02,459,420,LARGE,0,5/22/19,
2019-028A,RISAT 2B,44233,IND,95.97,37,568,563,LARGE,0,5/22/19,
2019-027B,CZ-3C R/B,44232,PRC,453.15,19.24,26101,228,LARGE,0,5/17/19,
2019-027A,BEIDOU 2 G8,44231,PRC,1436.06,1.9,35804,35767,LARGE,0,5/17/19,
1976-050C,OPS 7837 DEB,44230,US,551.89,62.71,31655,164,,0,6/2/76,
2019-024C,TIANHUI 2-01B,44209,PRC,94.94,97.47,517,515,LARGE,0,4/29/19,
2019-024A,TIANHUI 2-01A,44207,PRC,94.94,97.47,517,515,LARGE,0,4/29/19,
2019-023B,CZ-3B R/B,44205,PRC,304.93,28.3,17088,170,LARGE,0,4/20/19,
2019-023A,BEIDOU 3 IGSO-1,44204,PRC,1436.4,57.89,35899,35686,LARGE,0,4/20/19,
2019-021A,ARABSAT 6A,44186,AB,1436.1,0.03,35818,35755,LARGE,0,4/11/19,
2019-020E,FREGAT R/B,44116,CIS,345.92,7.91,17176,2714,LARGE,0,4/4/19,
2019-020D,O3B FM18,44115,O3B,287.93,0.05,8070,8062,LARGE,0,4/4/19,
2019-020C,O3B FM17,44114,O3B,287.93,0.05,8070,8062,LARGE,0,4/4/19,
2019-020B,O3B FM19,44113,O3B,287.93,0.06,8068,8064,LARGE,0,4/4/19,
2019-020A,O3B FM20,44112,O3B,287.93,0.05,8070,8062,LARGE,0,4/4/19,
2014-055CC,ATLAS 5 CENTAUR DEB,44107,US,818.93,20.2,36126,9108,,0,9/17/14,
2014-055CB,ATLAS 5 CENTAUR DEB,44106,US,778.4,19.63,35454,7851,SMALL,0,9/17/14,
2019-018A,EMISAT,44078,IND,99.74,98.32,760,732,LARGE,0,4/1/19,
2019-017B,CZ-3B R/B,44077,PRC,343.03,26.94,19543,166,LARGE,0,3/31/19,
2019-017A,TIANLIAN 2-01,44076,PRC,1436.1,0.13,35799,35774,LARGE,0,3/31/19,
2019-015A,PRISMA,44072,IT,97.06,97.87,619,617,LARGE,0,3/22/19,
2019-014A,WGS 10 (USA 291),44071,US,1436.12,0.01,35789,35785,LARGE,0,3/16/19,
2019-012A,CHINASAT 6C,44067,PRC,1436.17,0.05,35795,35781,LARGE,0,3/9/19,
2019-009E,S5 DEB,44066,US,1454.72,5.15,36204,36097,LARGE,0,2/22/19,
2019-009D,S5,44065,US,1449.62,5.13,36069,36032,LARGE,0,2/22/19,
2019-010F,ONEWEB-0011,44062,UK,109.46,87.91,1203,1201,LARGE,0,2/27/19,
2019-010E,ONEWEB-0006,44061,UK,109.46,87.91,1203,1201,LARGE,0,2/27/19,
2019-010D,ONEWEB-0007,44060,UK,109.46,87.91,1203,1200,LARGE,0,2/27/19,
2019-010C,ONEWEB-0008,44059,UK,109.37,87.91,1199,1196,LARGE,0,2/27/19,
2019-010B,ONEWEB-0010,44058,UK,109.37,87.91,1199,1197,LARGE,0,2/27/19,
2019-010A,ONEWEB-0012,44057,UK,109.37,87.91,1199,1196,LARGE,0,2/27/19,
1989-061BV,USA 40 R/B DEB,44056,US,165.04,57.03,6586,591,SMALL,0,8/8/89,
1989-061BU,USA 40 R/B DEB,44055,US,148.87,56.99,5396,457,SMALL,0,8/8/89,
2019-009A,NUSANTARA SATU,44048,INDO,1436.12,0.05,35797,35778,LARGE,0,2/22/19,
2019-008A,EGYPTSAT A,44047,EGYP,97.81,98.01,655,653,LARGE,0,2/21/19,
1965-016L,GGSE 3 DEB,44043,US,102.63,70.08,898,867,SMALL,0,3/9/65,
2014-055CA,ATLAS 5 CENTAUR DEB,44040,US,765.68,19.71,34923,7769,SMALL,0,9/17/14,
2014-055BZ,ATLAS 5 CENTAUR DEB,44039,US,760.18,19.79,34891,7536,SMALL,0,9/17/14,
2014-055BY,ATLAS 5 CENTAUR DEB,44038,US,815.34,20.06,35660,9405,SMALL,0,9/17/14,
2019-007D,ARIANE 5 DEB (SYLDA),44037,FR,600.21,2.84,34160,224,LARGE,0,2/5/19,
2019-007B,GSAT 31,44035,IND,1436.1,0.03,35811,35763,MEDIUM,0,2/5/19,
2019-007A,SAUDIGEOSAT1/HELLASSAT4,44034,GREC,1436.13,0.06,35807,35767,LARGE,0,2/5/19,
1998-046T,ORBCOMM FM 16 DEB,44024,ORB,100.22,45,772,766,SMALL,0,8/2/98,
1998-046S,ORBCOMM FM 16 DEB,44023,ORB,100.44,45,786,773,SMALL,0,8/2/98,
2014-055BX,ATLAS 5 CENTAUR DEB,44016,US,783.07,19.67,35394,8134,SMALL,0,9/17/14,
2014-055BW,ATLAS 5 CENTAUR DEB,44015,US,737.91,20.5,34492,6851,,0,9/17/14,
2014-055BV,ATLAS 5 CENTAUR DEB,44014,US,748.76,20.23,35006,6865,MEDIUM,0,9/17/14,
2014-055BU,ATLAS 5 CENTAUR DEB,44013,US,858.83,20.66,36613,10489,SMALL,0,9/17/14,
2014-055BT,ATLAS 5 CENTAUR DEB,44012,US,822.13,20.85,36016,9369,SMALL,0,9/17/14,
2014-055BS,ATLAS 5 CENTAUR DEB,44011,US,713.91,21.11,33812,6351,MEDIUM,0,9/17/14,
2014-055BR,ATLAS 5 CENTAUR DEB,44010,US,789.66,19.68,35409,8435,SMALL,0,9/17/14,
2014-055BQ,ATLAS 5 CENTAUR DEB,44009,US,751.4,20.04,34956,7044,SMALL,0,9/17/14,
2014-055BP,ATLAS 5 CENTAUR DEB,44008,US,791.46,22.32,33200,10730,,0,9/17/14,
2014-055BN,ATLAS 5 CENTAUR DEB,44007,US,816.97,19.9,36488,8653,SMALL,0,9/17/14,
2014-055BM,ATLAS 5 CENTAUR DEB,44006,US,763.46,19.78,35239,7346,SMALL,0,9/17/14,
2014-055BL,ATLAS 5 CENTAUR DEB,44005,US,775.91,19.71,35275,7909,SMALL,0,9/17/14,
2014-055BK,ATLAS 5 CENTAUR DEB,44004,US,739.88,21.72,33838,7602,SMALL,0,9/17/14,
2014-055BJ,ATLAS 5 CENTAUR DEB,44003,US,794.04,20.08,35067,8986,SMALL,0,9/17/14,
2014-055BH,ATLAS 5 CENTAUR DEB,44002,US,783.02,19.63,35451,8075,MEDIUM,0,9/17/14,
2014-055BG,ATLAS 5 CENTAUR DEB,44001,US,814.18,21.37,36394,8616,SMALL,0,9/17/14,
2014-055BF,ATLAS 5 CENTAUR DEB,44000,US,777.13,21.23,36048,7195,SMALL,0,9/17/14,
2014-055BE,ATLAS 5 CENTAUR DEB,43999,US,776.96,19.73,35088,8148,SMALL,0,9/17/14,
2014-055BD,ATLAS 5 CENTAUR DEB,43998,US,784.53,19.63,36527,7071,MEDIUM,0,9/17/14,
2014-055BC,ATLAS 5 CENTAUR DEB,43997,US,768.68,22.29,34583,8254,SMALL,0,9/17/14,
2014-055BB,ATLAS 5 CENTAUR DEB,43996,US,792.34,19.7,35847,8124,SMALL,0,9/17/14,
